RA              DEC            OBS_DATE    OBS_TIME    EXPOSURE    EXPOSURE_TIMES    PLATECLASS
13.30717305    2.203302684    20181104    231800    1200    3     FDP
26.91633346    50.45552779    20181104    245800    1200    3     FDP
61.76063862    10.26904705    20181104    263800    1200    3     FDP
105.6144254    30.47439203    20181104    281800    1200    3     FDP
314.5811864    15.7085681    20181105    181700    1200    3     FDP
321.5095212    8.743383187    20181105    195700    1200    3     FDP
354.8356818    37.30322518    20181105    213700    1200    3     FDP
27.66543386    54.25922108    20181105    231700    1200    3     FDP
54.27157121    2.421898145    20181105    245700    1200    3     FDP
61.92749066    58.49738286    20181105    263700    1200    3     FDP
104.8062664    18.37645446    20181105    281700    1200    3     FDP
305.8929689    49.05828751    20181106    181600    1200    3     FDP
325.4348711    25.91128276    20181106    195600    1200    3     FDP
1.706995867    8.023114703    20181106    213600    1200    3     FDP
13.56559291    8.600657898    20181106    231600    1200    3     FDP
36.90074468    58.09432538    20181106    245600    1200    3     FDP
70.03013328    0.3604814454    20181106    263600    1200    3     FDP
102.7164504    49.37499244    20181106    281600    1200    3     FDP
296.7378604    41.23834488    20181107    181500    1200    3     FDP
320.6403889    0.7501190142    20181107    195500    1200    3     FDP
341.6704122    47.85670522    20181107    213500    1200    3     FDP
3.175336317    3.577529478    20181107    231500    1200    3     FDP
36.29940085    33.83709512    20181107    245500    1200    3     FDP
61.84541764    14.82627654    20181107    263500    1200    3     FDP
103.5309966    -5.269663777    20181107    281500    1200    3     FDP
293.4477315    -2.072159    20181108    181400    1200    3     FDP
335.3664231    34.08791827    20181108    195400    1200    3     FDP
351.2383963    6.060181245    20181108    213400    1200    3     FDP
19.79279515    5.568137726    20181108    231400    1200    3     FDP
53.60399955    25.74007687    20181108    245400    1200    3     FDP
67.03416351    17.48430118    20181108    263400    1200    3     FDP
90.5911273    26.43889088    20181108    281400    1200    3     FDP
302.872878    22.25743888    20181109    181300    1200    3     FDP
326.3237336    -2.998564738    20181109    195300    1200    3     FDP
359.3662508    44.38579891    20181109    213300    1200    3     FDP
27.88576321    57.02083817    20181109    231300    1200    3     FDP
44.40231258    8.293698171    20181109    245300    1200    3     FDP
59.14397932    41.50821346    20181109    263300    1200    3     FDP
89.03283373    14.33237605    20181109    281300    1200    3     FDP
297.4112924    41.06120952    20181110    181200    1200    3     FDP
330.4206533    30.67693786    20181110    195200    1200    3     FDP
356.9206516    45.37393318    20181110    213200    1200    3     FDP
33.09226462    48.25670816    20181110    231200    1200    3     FDP
31.24593917    3.432106011    20181110    245200    1200    3     FDP
55.23049679    1.389507125    20181110    263200    1200    3     FDP
95.12878522    42.35810266    20181110    281200    1200    3     FDP
320.6767848    33.38583624    20181111    181100    1200    3     FDP
326.1920525    7.08698071    20181111    195100    1200    3     FDP
348.6801073    -5.134717155    20181111    213100    1200    3     FDP
24.19450771    -9.45052594    20181111    231100    1200    3     FDP
59.83289967    3.221321132    20181111    245100    1200    3     FDP
68.7682019    29.37498209    20181111    263100    1200    3     FDP
108.6496557    22.53781946    20181111    281100    1200    3     FDP
307.6696956    27.6781133    20181112    181000    1200    3     FDP
330.8926194    17.17635987    20181112    195000    1200    3     FDP
6.85410825    0.8858486796    20181112    213000    1200    3     FDP
35.87254768    34.69553896    20181112    231000    1200    3     FDP
35.22812258    -9.981713865    20181112    245000    1200    3     FDP
65.86679537    51.27849194    20181112    263000    1200    3     FDP
85.06434399    30.98468589    20181112    281000    1200    3     FDP
317.2312504    23.98097432    20181113    180900    1200    3     FDP
331.1808369    -2.813340516    20181113    194900    1200    3     FDP
350.0808501    20.47533976    20181113    212900    1200    3     FDP
17.92195072    20.43529114    20181113    230900    1200    3     FDP
43.34914603    48.72159062    20181113    244900    1200    3     FDP
73.29539043    43.42426804    20181113    262900    1200    3     FDP
107.3546499    -9.262281211    20181113    280900    1200    3     FDP
297.2537944    21.50030146    20181114    180800    1200    3     FDP
343.3820796    30.07894684    20181114    194800    1200    3     FDP
6.861262428    28.63989975    20181114    212800    1200    3     FDP
17.25770597    38.48454149    20181114    230800    1200    3     FDP
49.27974372    58.89919973    20181114    244800    1200    3     FDP
86.70395032    8.180612025    20181114    262800    1200    3     FDP
86.89479821    57.12186069    20181114    280800    1200    3     FDP
309.4118192    15.98762089    20181115    180700    1200    3     FDP
325.9027987    51.79847132    20181115    194700    1200    3     FDP
353.5216694    15.45998729    20181115    212700    1200    3     FDP
14.13480366    13.94603736    20181115    230700    1200    3     FDP
38.18704125    11.31453395    20181115    244700    1200    3     FDP
78.71688268    16.72641174    20181115    262700    1200    3     FDP
84.14843659    49.50388025    20181115    280700    1200    3     FDP
305.5767965    -7.183696198    20181116    180600    1200    3     FDP
347.384581    6.428733112    20181116    194600    1200    3     FDP
12.67297375    47.34762785    20181116    212600    1200    3     FDP
39.53267113    10.86504212    20181116    230600    1200    3     FDP
42.4688131    28.04254896    20181116    244600    1200    3     FDP
85.57346476    0.5270988046    20181116    262600    1200    3     FDP
98.36597659    22.42777551    20181116    280600    1200    3     FDP
310.9335513    25.54007854    20181117    180500    1200    3     FDP
344.5147225    32.27227957    20181117    194500    1200    3     FDP
350.0577312    28.48300317    20181117    212500    1200    3     FDP
32.72424433    45.45968774    20181117    230500    1200    3     FDP
56.08770933    -9.174871602    20181117    244500    1200    3     FDP
60.35232416    55.66195107    20181117    262500    1200    3     FDP
100.3497345    28.98421053    20181117    280500    1200    3     FDP
313.9220731    15.83306231    20181118    180400    1200    3     FDP
346.5922887    36.97379814    20181118    194400    1200    3     FDP
3.166396228    54.3457986    20181118    212400    1200    3     FDP
15.43292871    21.82716917    20181118    230400    1200    3     FDP
51.63845571    52.24363973    20181118    244400    1200    3     FDP
89.48281481    38.94181801    20181118    262400    1200    3     FDP
95.81008015    40.65287444    20181118    280400    1200    3     FDP
320.7857472    48.9723019    20181119    180300    1200    3     FDP
349.3130263    33.58738921    20181119    194300    1200    3     FDP
356.3586837    53.49914194    20181119    212300    1200    3     FDP
29.88352235    40.20074954    20181119    230300    1200    3     FDP
65.34005538    7.061238533    20181119    244300    1200    3     FDP
81.50713461    42.17654768    20181119    262300    1200    3     FDP
113.1353774    17.33788877    20181119    280300    1200    3     FDP
318.3942149    -5.867817666    20181120    180200    1200    3     FDP
346.6087738    2.88680454    20181120    194200    1200    3     FDP
4.921124583    44.75002127    20181120    212200    1200    3     FDP
23.64083114    30.55918299    20181120    230200    1200    3     FDP
66.99053453    55.64455745    20181120    244200    1200    3     FDP
64.08803899    43.67896883    20181120    262200    1200    3     FDP
93.38464629    16.63957493    20181120    280200    1200    3     FDP
302.6738549    31.34916778    20181121    180100    1200    3     FDP
338.8651171    5.938464708    20181121    194100    1200    3     FDP
8.8780327    -6.96712915    20181121    212100    1200    3     FDP
41.54405857    13.41210398    20181121    230100    1200    3     FDP
58.18995493    59.34289218    20181121    244100    1200    3     FDP
73.28427162    20.96166231    20181121    262100    1200    3     FDP
116.1717494    51.91191048    20181121    280100    1200    3     FDP
316.7663524    23.6623615    20181122    180000    1200    3     FDP
348.6975408    13.89544813    20181122    194000    1200    3     FDP
357.4094128    54.173036    20181122    212000    1200    3     FDP
39.50233252    30.27803824    20181122    230000    1200    3     FDP
59.43920314    32.15541486    20181122    244000    1200    3     FDP
68.90711194    55.41214363    20181122    262000    1200    3     FDP
95.79644534    19.08061322    20181122    280000    1200    3     FDP
325.9545874    57.50690152    20181123    175900    1200    3     FDP
352.4163009    -2.422555864    20181123    193900    1200    3     FDP
11.72989124    31.77199209    20181123    211900    1200    3     FDP
21.63470049    -8.715105901    20181123    225900    1200    3     FDP
43.20015826    13.57541149    20181123    243900    1200    3     FDP
73.0375924    12.15720469    20181123    261900    1200    3     FDP
112.4837255    36.50362354    20181123    275900    1200    3     FDP
326.1002775    21.82858121    20181124    175800    1200    3     FDP
347.5150896    -5.770558458    20181124    193800    1200    3     FDP
15.16499499    6.133145475    20181124    211800    1200    3     FDP
28.08406687    45.38001138    20181124    225800    1200    3     FDP
69.05865766    -3.39890521    20181124    243800    1200    3     FDP
82.35258042    27.90011411    20181124    261800    1200    3     FDP
98.65015477    30.82888705    20181124    275800    1200    3     FDP
317.3626933    43.72732598    20181125    175700    1200    3     FDP
