RA              DEC            OBS_DATE    OBS_TIME    EXPOSURE    EXPOSURE_TIMES    PLATECLASS
260.6906932    -4.04772859    20180923    190000    1200    3     FDP
296.8116978    17.86058717    20180923    204000    1200    3     FDP
334.8525364    46.66966574    20180923    222000    1200    3     FDP
349.5899618    57.66279543    20180923    240000    1200    3     FDP
3.820784476    57.30731767    20180923    254000    1200    3     FDP
43.69353596    19.02512052    20180923    272000    1200    3     FDP
262.2172262    28.09909612    20180924    185900    1200    8     TDP
315.001602    49.14492071    20180924    223303    1200    3     FDP
342.9329558    44.62567334    20180924    241303    1200    7     TDP
54.01499727    11.98920095    20180924    273303    1200    3     FDP
257.6099397    1.474568501    20180925    185800    1200    8     TDP
319.7278884    2.216670948    20180925    224300    1200    7     TDP
8.563404108    37.18788795    20180925    260300    1200    8     TDP
283.3191744    1.577905932    20180926    185700    1200    3     FDP
289.8504313    37.08568258    20180926    203700    1200    3     FDP
311.2572175    31.51318113    20180926    221700    1200    8     TDP
7.67985036    -3.284883988    20180926    260046    1200    3     FDP
39.16800273    56.4203734    20180926    274046    1200    7     TDP
266.5055967    22.58479227    20180927    185600    1200    7     TDP
327.873903    32.3198589    20180927    221600    1200    3     FDP
357.6808402    2.155654699    20180927    235600    1200    3     FDP
5.921601782    42.7167136    20180927    253600    1200    7     TDP
286.0425965    0.3287889926    20180928    185500    1200    3     FDP
291.3174595    45.6066799    20180928    203500    1200    7     TDP
348.7918421    10.69155604    20180928    235500    1200    3     FDP
27.60032593    11.70113616    20180928    253500    1200    3     FDP
24.50979277    21.39945236    20180928    271500    1200    8     TDP
260.9318773    46.13433624    20180929    185400    1200    3     FDP
292.4219528    6.786241393    20180929    203400    1200    7     TDP
339.164571    26.49848696    20180929    235400    1200    8     TDP
58.24183588    58.45008848    20180929    273456    1200    3     FDP
261.9586955    -6.537225787    20180930    185300    1200    3     FDP
291.9080945    46.81399473    20180930    203300    1200    3     FDP
332.7700228    18.44586478    20180930    221300    1200    3     FDP
347.5919737    54.11917419    20180930    235300    1200    7     TDP
31.17257592    53.25499763    20180930    270309    1200    7     TDP
267.8349465    12.97272837    20181001    185200    1200    7     TDP
320.0249042    2.828784367    20181001    221200    1200    7     TDP
10.906828    3.755265509    20181001    253200    1200    7     TDP
268.6714199    46.12834128    20181002    185100    1200    7     TDP
332.5628418    7.900977813    20181002    221100    1200    3     FDP
339.4767914    49.31456808    20181002    235100    1200    8     TDP
44.53839491    -9.429736063    20181002    273600    1200    3     FDP
269.2542103    -0.5040088574    20181003    185000    1200    7     TDP
315.0672597    38.88723935    20181003    221000    1200    8     TDP
19.31810593    17.60749362    20181003    255500    1200    7     TDP
263.0713167    23.11837013    20181004    184900    1200    9     TDP
332.8725289    58.04760912    20181004    224858    1200    7     TDP
40.17406523    55.81403494    20181004    260858    1200    3     FDP
48.18930057    13.20720633    20181004    274858    1200    7     TDP
282.3491546    21.48491869    20181005    184800    1200    3     FDP
298.940548    42.11538235    20181005    202800    1200    7     TDP
6.803547455    -8.726144871    20181005    234726    1200    3     FDP
23.93085822    16.46311247    20181005    252726    1200    3     FDP
50.47189365    44.89317323    20181005    270726    1200    3     FDP
57.21607523    12.50600718    20181005    284726    1200    8     TDP
273.2059838    4.834612097    20181006    184700    1200    7     TDP
318.5364803    42.69711631    20181006    220700    1200    3     FDP
344.101166    16.63184539    20181006    234700    1200    8     TDP
58.44612772    35.13593095    20181006    272843    1200    3     FDP
274.7770682    26.70666593    20181007    184600    1200    7     TDP
335.6772987    34.76972407    20181007    220600    1200    3     FDP
344.2094443    17.95842239    20181007    234600    1200    8     TDP
55.05218683    50.47306256    20181007    273013    1200    3     FDP
294.9951613    33.82241333    20181008    184500    1200    3     FDP
309.630498    33.08244667    20181008    202500    1200    3     FDP
328.9751566    1.115585607    20181008    220500    1200    7     TDP
12.79326648    -3.225323442    20181008    251305    1200    3     FDP
29.0670457    26.0051486    20181008    265305    1200    8     TDP
295.4943038    -7.932694196    20181009    184400    1200    3     FDP
297.8194135    -9.858868483    20181009    202400    1200    8     TDP
356.6655792    4.067926797    20181009    235939    1200    7     TDP
36.38169124    33.7651822    20181009    271534    1200    8     TDP
272.6617476    36.23086871    20181010    184300    1200    3     FDP
306.8738795    2.58707941    20181010    202300    1200    3     FDP
318.334706    20.19075152    20181010    220300    1200    3     FDP
2.003859208    -4.256836115    20181010    234300    1200    3     FDP
17.23066337    49.78556658    20181010    252300    1200    7     TDP
59.35479631    -5.005431122    20181010    284300    1200    8     TDP
295.754094    56.20168512    20181011    184200    1200    3     FDP
315.3628442    -2.009974072    20181011    202200    1200    3     FDP
340.1077681    24.87634264    20181011    220200    1200    3     FDP
7.352922308    53.5162897    20181011    234200    1200    3     FDP
22.61793481    50.68785333    20181011    252200    1200    3     FDP
33.43098157    43.99597129    20181011    270200    1200    9     TDP
271.4986555    52.86495911    20181012    184100    1200    3     FDP
308.7439919    1.59747324    20181012    202100    1200    6     TDP
2.630366978    54.76132057    20181012    231600    1200    3     FDP
9.349270234    2.872546557    20181012    245600    1200    3     FDP
29.32304841    17.25512132    20181012    263600    1200    3     FDP
72.80847422    50.23378901    20181012    281600    1200    3     FDP
279.617186    -9.258180343    20181013    184000    1200    7     TDP
333.9444271    55.8572755    20181013    220000    1200    6     TDP
14.65051242    -2.393951286    20181013    245500    1200    3     FDP
34.3183574    0.4160636641    20181013    263500    1200    8     TDP
285.0295045    0.9507382448    20181014    183900    1200    6     TDP
316.9225775    47.82288905    20181014    213400    1200    8     TDP
20.7298771    23.0482353    20181014    251900    1200    3     FDP
47.19960852    36.56763569    20181014    265900    1200    3     FDP
88.63315046    43.38475405    20181014    283900    1200    3     FDP
276.9467045    26.16035883    20181015    183800    1200    3     FDP
323.1273694    13.06797948    20181015    201800    1200    3     FDP
345.230029    4.109306414    20181015    215800    1200    3     FDP
0.3354263573    47.65059137    20181015    233800    1200    6     TDP
52.89216577    -0.3358066133    20181015    263300    1200    3     FDP
56.55894321    5.387739846    20181015    281300    1200    8     TDP
299.4793904    52.21854957    20181016    183700    1200    3     FDP
313.9355872    55.04677567    20181016    201700    1200    3     FDP
348.6214408    0.2501100781    20181016    215700    1200    3     FDP
350.6515189    16.87389805    20181016    233700    1200    8     TDP
57.19469155    48.15616989    20181016    272151    1200    3     FDP
299.3604566    54.64741683    20181017    183600    1200    3     FDP
303.7854057    32.56620763    20181017    201600    1200    8     TDP
5.80375661    39.89762637    20181017    235115    1200    3     FDP
23.28463317    11.22691889    20181017    253115    1200    8     TDP
286.5155599    9.540534689    20181018    183500    1200    3     FDP
299.1208485    40.95834467    20181018    201500    1200    3     FDP
328.231667    4.369761817    20181018    215500    1200    3     FDP
355.6120261    18.37128978    20181018    233500    1200    7     TDP
54.35353246    34.623781    20181018    265500    1200    3     FDP
82.99028964    -3.614853376    20181018    283500    1200    3     FDP
283.3269759    -4.304420212    20181019    183400    1200    7     TDP
330.52684    27.48344691    20181019    215400    1200    8     TDP
36.49381902    10.55247564    20181019    252809    1200    3     FDP
57.43408208    26.93394497    20181019    270809    1200    3     FDP
96.49987096    54.39831075    20181019    284809    1200    3     FDP
283.0840344    48.22175324    20181020    183300    1200    7     TDP
347.7756547    36.05029939    20181020    215300    1200    3     FDP
2.989792517    58.56984975    20181020    233300    1200    3     FDP
15.67334101    51.40891541    20181020    251300    1200    8     TDP
283.7308867    29.07976427    20181021    183200    1200    7     TDP
330.0478335    35.98078281    20181021    215200    1200    8     TDP
32.39772125    26.30303233    20181021    253356    1200    3     FDP
57.22853773    33.08355906    20181021    271356    1200    7     TDP
305.3946065    25.83631958    20181022    183100    1200    3     FDP
302.1163565    57.44323406    20181022    201100    1200    3     FDP
340.6753423    43.87486571    20181022    215100    1200    3     FDP
0.786151819    8.485509963    20181022    233100    1200    7     TDP
60.49737301    55.68664393    20181022    265100    1200    3     FDP
80.50209246    17.15352162    20181022    283100    1200    6     TDP
281.1331287    53.96458541    20181023    183000    1200    8     TDP
353.5837384    -7.260685366    20181023    221328    1200    3     FDP
23.87323772    57.38338631    20181023    235328    1200    3     FDP
24.58927692    49.32952125    20181023    253328    1200    3     FDP
64.31012424    -2.693090408    20181023    271328    1200    3     FDP
87.3585986    49.56876233    20181023    285328    1200    6     TDP
287.1188619    45.21661151    20181024    182900    1200    3     FDP
331.8210981    16.4081314    20181024    200900    1200    3     FDP
334.5849674    41.43146876    20181024    214900    1200    8     TDP
31.27429146    55.695522    20181024    252135    1200    3     FDP
67.41584138    6.982763261    20181024    270135    1200    3     FDP
96.82833479    26.16237175    20181024    284135    1200    3     FDP
279.1932814    6.941550434    20181025    182800    1200    3     FDP
321.1214655    57.25633304    20181025    200800    1200    3     FDP
354.3735029    9.576648907    20181025    214800    1200    3     FDP
354.3533328    43.78988535    20181025    232800    1200    8     TDP
58.51524018    5.162750843    20181025    271300    1200    3     FDP
87.44241199    21.71262259    20181025    285300    1200    7     TDP
281.5497959    7.619703773    20181026    182700    1200    8     TDP
346.7687283    -9.12731296    20181026    221200    1200    3     FDP
16.57989816    -2.375755077    20181026    235200    1200    3     FDP
35.9278971    36.9089228    20181026    253200    1200    3     FDP
58.65869505    33.82856868    20181026    271200    1200    3     FDP
91.59940744    51.12512719    20181026    285200    1200    3     FDP
298.431992    56.59081627    20181027    182600    1200    3     FDP
306.7280236    51.77279823    20181027    200600    1200    3     FDP
344.4369737    2.733391107    20181027    214600    1200    6     TDP
21.9440284    42.59981405    20181027    244100    1200    3     FDP
41.79765664    42.77230371    20181027    262100    1200    3     FDP
78.22610993    15.24926954    20181027    280100    1200    6     TDP
287.8086799    25.19660969    20181028    182500    1200    3     FDP
316.1385026    19.72191377    20181028    200500    1200    7     TDP
8.217135333    2.210496133    20181028    232306    1200    7     TDP
51.09577926    2.009642805    20181028    263059    1200    7     TDP
290.7995046    47.40757108    20181029    182400    1200    7     TDP
336.4578523    47.50430414    20181029    214400    1200    3     FDP
358.7231681    -4.031848256    20181029    232400    1200    8     TDP
59.30326296    48.82983657    20181029    270900    1200    8     TDP
286.3321176    38.69361138    20181030    182300    1200    3     FDP
321.3424812    7.277884168    20181030    200300    1200    6     TDP
359.338898    3.102709625    20181030    225800    1200    3     FDP
26.23796584    36.34135482    20181030    243800    1200    3     FDP
44.48442013    14.64795182    20181030    261800    1200    8     TDP
284.0346394    53.35126336    20181031    182200    1200    8     TDP
0.5011829788    -9.321531083    20181031    220700    1200    3     FDP
18.4072673    33.96231152    20181031    234700    1200    3     FDP
30.24223385    26.71761223    20181031    252700    1200    8     TDP
293.0279411    11.72053194    20181101    182100    1200    3     FDP
309.0126297    42.02281992    20181101    200100    1200    3     FDP
346.8455892    2.694801116    20181101    214100    1200    6     TDP
46.89332134    17.53979113    20181101    243600    1200    3     FDP
48.0799422    -9.529162099    20181101    261600    1200    8     TDP
287.242222    35.59718383    20181102    182000    1200    8     TDP
3.414627668    13.05061238    20181102    220500    1200    3     FDP
30.48702628    34.04897935    20181102    234500    1200    3     FDP
39.11796042    20.24792441    20181102    252500    1200    7     TDP
93.85341645    -5.698815892    20181102    284500    1200    3     FDP
294.147237    19.1379398    20181103    181900    1200    7     TDP
337.1624536    26.452397    20181103    213900    1200    3     FDP
1.770705819    22.85295275    20181103    231900    1200    8     TDP
84.30383701    50.54077329    20181103    270400    1200    3     FDP
91.71870868    -4.124195435    20181103    284400    1200    7     TDP
302.1393871    40.03850239    20181104    181800    1200    3     FDP
334.760532    26.82635151    20181104    195800    1200    3     FDP
339.4272891    -9.459647442    20181104    213800    1200    8     TDP
43.65947613    54.44524364    20181104    252300    1200    3     FDP
83.47301585    26.96556474    20181104    270300    1200    3     FDP
90.11089514    57.59324123    20181104    284300    1200    3     FDP
293.1443079    31.90073209    20181105    181700    1200    3     FDP
340.4153531    22.40135488    20181105    195700    1200    3     FDP
339.4438175    1.925871946    20181105    213700    1200    8     TDP
56.83811257    31.37023285    20181105    252200    1200    3     FDP
72.59281926    40.76518181    20181105    270200    1200    3     FDP
95.24175177    28.59666158    20181105    284200    1200    7     TDP
300.4890318    43.40043316    20181106    181600    1200    6     TDP
334.5593408    3.560588424    20181106    211100    1200    3     FDP
7.338674843    24.22729589    20181106    225100    1200    7     TDP
52.36856492    47.39632002    20181106    260542    1200    7     TDP
294.5516314    41.87612002    20181107    181500    1200    8     TDP
353.5454246    35.92296707    20181107    214847    1200    3     FDP
7.516925521    23.42741511    20181107    232847    1200    3     FDP
43.41665004    -6.980450244    20181107    250847    1200    7     TDP
93.05077137    -9.643267899    20181107    282054    1200    3     FDP
297.8366671    59.92987234    20181108    181400    1200    7     TDP
347.2573453    6.464228682    20181108    213400    1200    7     TDP
31.80222348    28.34832019    20181108    245400    1200    3     FDP
66.08602026    -2.400728179    20181108    263400    1200    7     TDP
294.8883659    52.05354039    20181109    181300    1200    3     FDP
