RA              DEC            OBS_DATE    OBS_TIME    EXPOSURE    EXPOSURE_TIMES    PLATECLASS
257.8453466    -4.04772859    20180923    190000    1200    8     TDP
319.6558489    17.86058717    20180923    224500    1200    7     TDP
16.17626822    46.66966574    20180923    260500    1200    6     TDP
265.5283142    57.66279543    20180924    185900    1200    7     TDP
310.1437256    57.30731767    20180924    221900    1200    8     TDP
13.16760131    19.02512052    20180924    260121    1200    7     TDP
262.9505595    28.09909612    20180925    185800    1200    8     TDP
312.857051    49.14492071    20180925    223203    1200    8     TDP
14.91628916    44.62567334    20180925    261703    1200    7     TDP
272.084582    11.98920095    20180926    185700    1200    6     TDP
302.093273    1.474568501    20180926    215200    1200    8     TDP
4.211221753    2.216670948    20180926    253700    1200    7     TDP
263.7800708    37.18788795    20180927    185600    1200    8     TDP
338.2025077    1.577905932    20180927    223236    1200    3     FDP
340.908549    37.08568258    20180927    241236    1200    8     TDP
37.31138415    31.51318113    20180927    275717    1200    3     TDP
260.9357585    -3.284883988    20180928    185500    1200    8     TDP
325.9430027    56.4203734    20180928    224000    1200    7     TDP
12.45976337    22.58479227    20180928    255553    1200    7     TDP
269.3702849    32.3198589    20180929    185400    1200    7     TDP
321.7737534    2.155654699    20180929    221400    1200    7     TDP
5.013268448    42.7167136    20180929    252430    1200    7     TDP
273.8212983    0.3287889926    20180930    185300    1200    6     TDP
311.5341261    45.6066799    20180930    214800    1200    7     TDP
1.445921052    10.69155604    20180930    250800    1200    7     TDP
72.8169926    11.70113616    20180930    282800    1200    1     FDP
261.7097928    21.39945236    20181001    185200    1200    8     TDP
318.6485439    46.13433624    20181001    223700    1200    3     FDP
350.1386194    6.786241393    20181001    241700    1200    7     TDP
36.88123772    26.49848696    20181001    273700    1200    4     TDP
275.9042513    58.45008848    20181002    185100    1200    6     TDP
306.2626811    -6.537225787    20181002    214600    1200    8     TDP
8.374761161    46.81399473    20181002    253100    1200    3     FDP
37.91834472    18.44586478    20181002    271100    1200    5     TDP
274.7919737    54.11917419    20181003    185000    1200    7     TDP
318.3725759    53.25499763    20181003    220009    1200    7     TDP
6.839113197    12.97272837    20181003    252009    1200    7     TDP
59.02907091    2.828784367    20181003    284009    1200    1     TDP
273.106828    3.755265509    20181004    184900    1200    7     TDP
320.0964199    46.12834128    20181004    220850    1200    7     TDP
23.98784177    7.900977813    20181004    252850    1200    3     FDP
30.90179141    49.31456808    20181004    270850    1200    5     TDP
269.6441975    -9.429736063    20181005    184800    1200    8     TDP
324.8750436    -0.5040088574    20181005    222437    1200    7     TDP
10.68809306    38.88723935    20181005    254437    1200    8     TDP
275.2681059    17.60749362    20181006    184700    1200    7     TDP
313.8004833    23.11837013    20181006    220403    1200    9     TDP
23.60169557    58.04760912    20181006    260401    1200    7     TDP
278.8245326    55.81403494    20181007    184600    1200    6     TDP
319.1476339    13.20720633    20181007    214100    1200    7     TDP
8.157910657    21.48491869    20181007    250028    1200    7     TDP
59.02388134    42.11538235    20181007    282028    1200    2     TDP
280.0726071    -8.726144871    20181008    184500    1200    6     TDP
319.8862624    16.46311247    20181008    214000    1200    7     TDP
10.51928016    44.89317323    20181008    245927    1200    7     TDP
52.26190856    12.50600718    20181008    281549    1200    2     TDP
275.4059838    4.834612097    20181009    184400    1200    7     TDP
318.7349068    42.69711631    20181009    220400    1200    8     TDP
17.55116596    16.63184539    20181009    254900    1200    8     TDP
279.2084805    35.13593095    20181010    184300    1200    7     TDP
325.2312349    26.70666593    20181010    215601    1200    7     TDP
15.92614933    34.76972407    20181010    251601    1200    7     TDP
59.45527759    17.95842239    20181010    283511    1200    2     TDP
277.5656767    50.47306256    20181011    184200    1200    7     TDP
332.6975806    33.82241333    20181011    220200    1200    6     TDP
11.26524899    33.08244667    20181011    245700    1200    7     TDP
64.92515659    1.115585607    20181011    281700    1200    2     TDP
273.8195499    -3.225323442    20181012    184100    1200    8     TDP
325.0920457    26.0051486    20181012    222127    1200    8     TDP
49.05680382    -7.932694196    20181012    260627    1200    3     FDP
51.38191349    -9.858868483    20181012    274627    1200    4     TDP
280.6864126    4.067926797    20181013    184000    1200    7     TDP
320.4025246    33.7651822    20181013    215555    1200    8     TDP
17.49337379    36.23086871    20181013    254055    1200    8     TDP
277.6036064    2.58707941    20181014    183900    1200    7     TDP
320.8340197    20.19075152    20181014    215900    1200    9     TDP
29.73109627    -4.256836115    20181014    255715    1200    7     TDP
280.89733    49.78556658    20181015    183800    1200    7     TDP
323.021463    -5.005431122    20181015    215800    1200    8     TDP
44.93742734    56.20168512    20181015    254300    1200    3     FDP
53.46475544    -2.009974072    20181015    272300    1200    5     TDP
282.8205507    24.87634264    20181016    183700    1200    7     TDP
332.9889612    53.5162897    20181016    215311    1200    7     TDP
16.04230074    50.68785333    20181016    250452    1200    7     TDP
59.06431491    43.99597129    20181016    282452    1200    2     TDP
273.8826611    52.86495911    20181017    183600    1200    8     TDP
343.6606585    1.59747324    20181017    222100    1200    6     TDP
25.07351682    54.76132057    20181017    251600    1200    7     TDP
63.45796845    2.872546557    20181017    282606    1200    2     TDP
274.1531909    17.25512132    20181018    183500    1200    8     TDP
339.6459038    50.23378901    20181018    222000    1200    7     TDP
29.46718598    -9.258180343    20181018    253944    1200    7     TDP
288.3444271    55.8572755    20181019    183400    1200    6     TDP
329.0505124    -2.393951286    20181019    212900    1200    3     FDP
348.7183574    0.4160636641    20181019    230900    1200    8     TDP
51.54200451    0.9507382448    20181019    264523    1200    6     TDP
277.5725775    47.82288905    20181020    183300    1200    8     TDP
336.2149385    23.0482353    20181020    221800    1200    8     TDP
31.78313759    36.56763569    20181020    255720    1200    8     TDP
289.6499086    43.38475405    20181021    183200    1200    6     TDP
325.0967045    26.16035883    20181021    212700    1200    3     FDP
357.7803514    13.06797948    20181021    230700    1200    6     TDP
40.08168114    4.109306414    20181021    260200    1200    7     TDP
290.4687597    47.65059137    20181022    183100    1200    6     TDP
331.5210829    -0.3358066133    20181022    212600    1200    7     TDP
10.18394321    5.387739846    20181022    243958    1200    8     TDP
78.56469519    52.21854957    20181022    282458    1200    2     TDP
285.5344603    55.04677567    20181023    183000    1200    7     TDP
340.3773871    0.2501100781    20181023    215000    1200    6     TDP
14.53485223    16.87389805    20181023    244500    1200    8     TDP
74.02026244    48.15616989    20181023    282951    1200    2     TDP
291.1135616    54.64741683    20181024    182900    1200    6     TDP
327.668739    32.56620763    20181024    212400    1200    8     TDP
22.49146164    39.89762637    20181024    245915    1200    7     TDP
72.16796651    11.22691889    20181024    281915    1200    3     TDP
285.0577799    9.540534689    20181025    182800    1200    8     TDP
332.2687576    40.95834467    20181025    220138    1200    9     TDP
33.92833351    4.369761817    20181025    260003    1200    8     TDP
286.4786928    18.37128978    20181026    182700    1200    7     TDP
337.2100996    34.623781    20181026    214700    1200    7     TDP
29.02847815    -3.614853376    20181026    250700    1200    7     TDP
78.4603092    -4.304420212    20181026    282700    1200    2     TDP
286.3935067    27.48344691    20181027    182600    1200    8     TDP
352.3604857    10.55247564    20181027    220009    1200    3     FDP
5.885791039    26.93394497    20181027    234009    1200    7     TDP
62.91868548    54.39831075    20181027    270009    1200    6     TDP
288.950701    48.22175324    20181028    182500    1200    7     TDP
353.6423214    36.05029939    20181028    214500    1200    3     FDP
2.261562925    58.56984975    20181028    232500    1200    8     TDP
49.94417434    51.40891541    20181028    265837    1200    6     TDP
289.5975534    29.07976427    20181029    182400    1200    7     TDP
335.9145002    35.98078281    20181029    214400    1200    8     TDP
32.57386062    26.30303233    20181029    252556    1200    8     TDP
92.40353773    33.08355906    20181029    290310    1200    1     TDP
296.6973032    25.83631958    20181030    182300    1200    6     TDP
326.3081782    57.44323406    20181030    211800    1200    9     TDP
32.66267113    43.87486571    20181030    251618    1200    7     TDP
84.97781849    8.485509963    20181030    283618    1200    2     TDP
292.4820198    55.68664393    20181031    182200    1200    7     TDP
347.1020925    17.15352162    20181031    214200    1200    6     TDP
20.74979538    53.96458541    20181031    243700    1200    8     TDP
82.84186919    -7.260685366    20181031    282028    1200    3     TDP
296.6032855    57.38338631    20181101    182100    1200    7     TDP
331.4571385    49.32952125    20181101    212859    1200    8     TDP
35.06756212    -2.693090408    20181101    251359    1200    7     TDP
91.33776527    49.56876233    20181101    283359    1200    2     TDP
289.0260976    45.21661151    20181102    182000    1200    8     TDP
354.1813824    16.4081314    20181102    220113    1200    6     TDP
30.23913407    41.43146876    20181102    245613    1200    8     TDP
81.73089573    55.695522    20181102    282848    1200    3     TDP
295.835004    6.982763261    20181103    181900    1200    7     TDP
0.2450014535    26.16237175    20181103    213555    1200    3     FDP
359.6591407    6.941550434    20181103    231555    1200    9     TDP
67.75656608    57.25633304    20181103    271427    1200    6     TDP
298.7534181    9.576648907    20181104    181800    1200    7     TDP
333.7324995    43.78988535    20181104    212611    1200    8     TDP
33.49512009    5.162750843    20181104    251111    1200    8     TDP
97.42157866    21.71262259    20181104    285335    1200    2     TDP
288.8831292    7.619703773    20181105    181700    1200    8     TDP
348.4426975    -9.12731296    20181105    220200    1200    8     TDP
45.18578241    -2.375755077    20181105    253921    1200    7     TDP
92.35978188    36.9089228    20181105    285921    1200    1     TDP
291.3710142    33.82856868    20181106    181600    1200    8     TDP
351.2330371    51.12512719    20181106    215934    1200    7     TDP
42.40766268    56.59081627    20181106    251934    1200    7     TDP
84.05567847    51.77279823    20181106    283934    1200    2     TDP
302.5036403    2.733391107    20181107    181500    1200    6     TDP
335.8803475    42.59981405    20181107    211000    1200    8     TDP
29.17382832    42.77230371    20181107    245328    1200    8     TDP
98.40944327    15.24926954    20181107    283828    1200    2     TDP
292.30434    25.19660969    20181108    181400    1200    8     TDP
355.4551693    19.72191377    20181108    215900    1200    7     TDP
47.533802    2.210496133    20181108    251706    1200    7     TDP
90.41244593    2.009642805    20181108    282459    1200    3     TDP
298.8661712    47.40757108    20181109    181300    1200    7     TDP
341.9955928    47.50430414    20181109    213300    1200    8     TDP
38.03983475    -4.031848256    20181109    251800    1200    8     TDP
98.61992962    48.82983657    20181109    290300    1200    1     TDP
292.2993921    38.69361138    20181110    181200    1200    8     TDP
0.6591478968    7.277884168    20181110    215700    1200    6     TDP
34.42778233    3.102709625    20181110    245200    1200    8     TDP
91.14814959    36.34135482    20181110    283505    1200    2     TDP
294.5344201    14.64795182    20181111    181100    1200    8     TDP
348.3513061    53.35126336    20181111    215600    1200    8     TDP
54.12559149    -9.321531083    20181111    254100    1200    7     TDP
99.88280032    33.96231152    20181111    285813    1200    2     TDP
292.7922339    26.71761223    20181112    181000    1200    8     TDP
357.3446078    11.72053194    20181112    215500    1200    3     FDP
13.12298152    42.02281992    20181112    233500    1200    9     TDP
85.9539225    2.694801116    20181112    273410    1200    5     TDP
307.1716607    17.53979113    20181113    180900    1200    6     TDP
341.8799422    -9.529162099    20181113    210400    1200    8     TDP
33.32555536    35.59718383    20181113    244104    1200    8     TDP
98.08231383    13.05061238    20181113    282604    1200    3     TDP
318.0370263    34.04897935    20181114    180800    1200    3     FDP
326.6679604    20.24792441    20181114    194800    1200    7     TDP
21.40341645    -5.698815892    20181114    230800    1200    3     FDP
42.21390371    19.1379398    20181114    244800    1200    7     TDP
84.18122682    26.452397    20181114    280800    1200    4     TDP
295.5707058    22.85295275    20181115    180700    1200    8     TDP
4.110251839    50.54077329    20181115    215200    1200    6     TDP
44.26870868    -4.124195435    20181115    244700    1200    7     TDP
91.63219356    40.03850239    20181115    280523    1200    4     TDP
306.580266    26.82635151    20181116    180600    1200    7     TDP
346.2439558    -9.459647442    20181116    211804    1200    8     TDP
44.67140473    54.44524364    20181116    250304    1200    8     TDP
106.2698413    26.96556474    20181116    283950    1200    2     TDP
299.3637809    57.59324123    20181117    180500    1200    8     TDP
354.6054873    31.90073209    20181117    214852    1200    8     TDP
61.9910099    22.40135488    20181117    253352    1200    6     TDP
94.21048412    1.925871946    20181117    282852    1200    3     TDP
308.0940563    31.37023285    20181118    180400    1200    7     TDP
351.442243    40.76518181    20181118    211553    1200    7     TDP
46.49591844    28.59666158    20181118    243553    1200    7     TDP
