RA              DEC            OBS_DATE    OBS_TIME    EXPOSURE    EXPOSURE_TIMES    PLATECLASS
300.7550325    52.05354039    20181117    180500    1200    3     FDP
333.6643269    49.41478993    20181117    194500    1200    6     TDP
19.49082743    43.7736109    20181117    224000    1200    3     FDP
34.25212123    19.7396049    20181117    242000    1200    8     TDP
85.39367979    21.69234395    20181117    275919    1200    4     TDP
309.6847155    17.95172633    20181118    180400    1200    6     TDP
344.6546992    -7.74507171    20181118    205900    1200    8     TDP
48.88103209    -4.021979571    20181118    243938    1200    6     TDP
87.06220415    15.71068419    20181118    273438    1200    5     TDP
306.9080196    28.38590227    20181119    180300    1200    7     TDP
1.175334404    -5.161130037    20181119    212234    1200    6     TDP
34.02208095    47.16686614    20181119    241734    1200    8     TDP
97.8919582    28.41548012    20181119    280234    1200    4     TDP
299.994766    29.76572874    20181120    180200    1200    8     TDP
356.919258    34.63357933    20181120    214700    1200    8     TDP
58.06206    8.729062192    20181120    253200    1200    3     FDP
88.16693738    32.88529943    20181120    271200    1200    6     TDP
299.2054762    57.57262683    20181121    180100    1200    3     FDP
324.7612511    42.62898391    20181121    194100    1200    3     FDP
359.6212564    53.41798606    20181121    212100    1200    7     TDP
49.4162783    44.66469245    20181121    243534    1200    7     TDP
110.8238956    42.38016629    20181121    274532    1200    3     FDP
328.4623179    51.88717802    20181122    180000    1200    3     FDP
335.6415219    2.3779566    20181122    194000    1200    7     TDP
18.5404043    54.60052184    20181122    225326    1200    8     TDP
78.00764909    26.46672048    20181122    262842    1200    7     TDP
301.2118242    -0.3012513522    20181123    175900    1200    8     TDP
358.6015625    57.7290812    20181123    214400    1200    8     TDP
57.8459079    -0.8255679799    20181123    252900    1200    8     TDP
109.6042258    -5.218964157    20181123    290632    1200    2     TDP
308.7767598    45.33905723    20181124    175800    1200    7     TDP
356.2087485    54.15710099    20181124    211800    1200    3     FDP
20.7620139    48.34819014    20181124    225800    1200    8     TDP
83.41235821    16.73048935    20181124    263649    1200    6     TDP
315.540059    53.1660584    20181125    175700    1200    6     TDP
1.029016044    22.05478852    20181125    205200    1200    3     FDP
19.80130674    13.87919295    20181125    223200    1200    3     FDP
35.00940355    -7.062533548    20181125    241200    1200    9     TDP
95.05019258    4.361799001    20181125    281145    1200    4     TDP
313.9710119    49.47926574    20181126    175600    1200    7     TDP
359.532017    5.641795627    20181126    210750    1200    3     FDP
20.93318389    50.7143469    20181126    224750    1200    8     TDP
73.68360427    34.40983211    20181126    262340    1200    8     TDP
307.2030286    -5.54682435    20181127    175500    1200    8     TDP
2.717958834    59.26056881    20181127    213651    1200    3     FDP
50.82022003    30.40486423    20181127    231651    1200    3     FDP
53.57178756    22.43376109    20181127    245651    1200    8     TDP
109.8974968    37.00125806    20181127    283504    1200    3     TDP
304.8091161    12.76794868    20181128    175400    1200    3     FDP
346.1838305    55.80242363    20181128    193400    1200    3     FDP
5.024289446    59.26223062    20181128    211400    1200    3     FDP
32.36989789    0.602887353    20181128    225400    1200    6     TDP
76.8573988    39.15924102    20181128    254900    1200    6     TDP
120.5727696    -4.625183755    20181128    284400    1200    3     TDP
307.1184533    49.7337949    20181129    175300    1200    3     FDP
339.5732541    38.09996118    20181129    193300    1200    3     FDP
5.143672295    59.62783773    20181129    211300    1200    7     TDP
55.62800638    2.203302684    20181129    242857    1200    3     FDP
68.67900006    50.45552779    20181129    260857    1200    9     TDP
315.8273053    10.26904705    20181130    175200    1200    3     FDP
359.6810921    30.47439203    20181130    193200    1200    3     FDP
8.890593202    15.7085681    20181130    211200    1200    6     TDP
43.60476058    8.743383187    20181130    240700    1200    8     TDP
102.7761742    37.30322518    20181130    274702    1200    5     TDP
331.7321005    54.25922108    20181201    175100    1200    3     FDP
358.3382379    2.421898145    20181201    193100    1200    3     FDP
0.797078665    58.49738286    20181201    211100    1200    8     TDP
64.53646655    18.37645446    20181201    245012    1200    6     TDP
112.7763023    49.05828751    20181201    274512    1200    3     FDP
125.7341022    25.91128276    20181201    292512    1200    1     TDP
330.7736625    8.023114703    20181202    175000    1200    3     FDP
336.9827965    8.600657898    20181202    193000    1200    8     TDP
35.31741134    58.09432538    20181202    230724    1200    3     FDP
59.56506664    0.3604814454    20181202    244724    1200    7     TDP
113.4082252    49.37499244    20181202    280724    1200    4     TDP
311.4355969    41.23834488    20181203    174900    1200    8     TDP
6.516027762    0.7501190142    20181203    213131    1200    8     TDP
60.71020608    47.85670522    20181203    251614    1200    8     TDP
115.2126682    3.577529478    20181203    290114    1200    2     TDP
311.9497004    33.83709512    20181204    174800    1200    8     TDP
8.072708822    14.82627654    20181204    213124    1200    8     TDP
71.99049832    -5.269663777    20181204    251342    1200    7     TDP
111.1727315    -2.072159    20181204    282238    1200    3     FDP
319.3498782    34.08791827    20181205    174700    1200    7     TDP
3.969198164    6.060181245    20181205    210344    1200    8     TDP
67.52196182    5.568137726    20181205    243843    1200    3     FDP
88.89783311    25.74007687    20181205    261843    1200    7     TDP
315.9170818    17.48430118    20181206    174600    1200    8     TDP
14.47029397    26.43889088    20181206    211923    1200    3     FDP
34.31560569    22.25743888    20181206    225923    1200    8     TDP
86.83686678    -2.998564738    20181206    263234    1200    8     TDP
329.8995842    44.38579891    20181207    174500    1200    3     FDP
358.4190965    57.02083817    20181207    192500    1200    3     FDP
7.467822958    8.293698171    20181207    210500    1200    7     TDP
52.33865632    41.50821346    20181207    242500    1200    8     TDP
115.8161671    14.33237605    20181207    281000    1200    3     FDP
314.3389795    41.06120952    20181208    174400    1200    8     TDP
22.20398665    30.67693786    20181208    212900    1200    3     FDP
40.34365912    45.37393318    20181208    230900    1200    7     TDP
95.92946564    48.25670816    20181208    262900    1200    6     TDP
126.7792725    3.432106011    20181208    292400    1200    1     FDP
311.4819151    1.389507125    20181209    174300    1200    9     TDP
18.91439261    42.35810266    20181209    214256    1200    7     TDP
91.19345151    33.38583624    20181209    250256    1200    3     FDP
91.57935956    7.08698071    20181209    264256    1200    8     TDP
316.073387    -5.134717155    20181210    174200    1200    8     TDP
26.58617437    -9.45052594    20181210    212630    1200    3     FDP
62.22456634    3.221321132    20181210    230630    1200    3     FDP
64.74243428    29.37498209    20181210    244630    1200    8     TDP
125.7623279    22.53781946    20181210    282049    1200    4     TDP
320.9348478    27.6781133    20181211    174100    1200    7     TDP
10.04630972    17.17635987    20181211    210100    1200    7     TDP
78.12077492    0.8858486796    20181211    242100    1200    3     FDP
92.53627384    34.69553896    20181211    260100    1200    6     TDP
123.4640613    -9.981713865    20181211    285600    1200    2     TDP
318.266731    51.27849194    20181212    174000    1200    8     TDP
12.46017732    30.98468589    20181212    212135    1200    3     FDP
46.47812522    23.98097432    20181212    230135    1200    7     TDP
88.53625181    -2.813340516    20181212    261155    1200    7     TDP
135.4862584    20.47533976    20181212    293155    1200    1     TDP
319.6609754    20.43529114    20181213    173900    1200    8     TDP
20.08664603    48.72159062    20181213    211757    1200    3     FDP
42.08519522    43.42426804    20181213    225757    1200    7     TDP
96.61482496    -9.262281211    20181213    261757    1200    7     TDP
133.7185638    21.50030146    20181213    292802    1200    1     TDP
340.3820796    30.07894684    20181214    173800    1200    3     FDP
3.861262428    28.63989975    20181214    191800    1200    3     FDP
14.25770597    38.48454149    20181214    205800    1200    3     FDP
46.27974372    58.89919973    20181214    223800    1200    3     FDP
83.70395032    8.180612025    20181214    241800    1200    3     FDP
83.89479821    57.12186069    20181214    255800    1200    3     FDP
112.9059096    15.98762089    20181214    273800    1200    6     TDP
322.9027987    51.79847132    20181215    173700    1200    3     FDP
350.5216694    15.45998729    20181215    191700    1200    3     FDP
11.13480366    13.94603736    20181215    205700    1200    3     FDP
33.02685396    11.31453395    20181215    223700    1200    8     TDP
97.04177467    16.72641174    20181215    262200    1200    7     TDP
316.740885    49.50388025    20181216    173600    1200    9     TDP
27.43512981    -7.183696198    20181216    213526    1200    3     FDP
55.35062381    6.428733112    20181216    231526    1200    6     TDP
99.24482021    47.34762785    20181216    261026    1200    6     TDP
158.8910045    10.86504212    20181216    290526    1200    2     FDP
321.2677399    28.04254896    20181217    173500    1200    8     TDP
26.38256571    0.5270988046    20181217    211915    1200    7     TDP
74.17430993    22.42777551    20181217    242718    1200    3     FDP
93.20844232    25.54007854    20181217    260718    1200    7     TDP
147.4990279    32.27227957    20181217    292718    1200    1     TDP
322.7910646    28.48300317    20181218    173400    1200    3     FDP
354.2621222    45.45968774    20181218    191400    1200    7     TDP
42.24802133    -9.174871602    20181218    222913    1200    7     TDP
81.50116208    55.66195107    20181218    254742    1200    9     TDP
326.3082006    28.98421053    20181219    173300    1200    7     TDP
17.72770322    15.83306231    20181219    205300    1200    7     TDP
84.32562208    36.97379814    20181219    241300    1200    3     FDP
100.8997296    54.3457986    20181219    255300    1200    3     FDP
110.983131    21.82716917    20181219    273300    1200    6     TDP
327.3192279    52.24363973    20181220    173200    1200    7     TDP
23.7414074    38.94181801    20181220    205200    1200    6     TDP
58.15504007    40.65287444    20181220    234700    1200    8     TDP
120.401207    48.9723019    20181220    272730    1200    6     TDP
347.779693    33.58738921    20181221    173100    1200    3     FDP
350.0460085    53.49914194    20181221    191100    1200    8     TDP
49.52509451    40.20074954    20181221    225152    1200    7     TDP
104.753361    7.061238533    20181221    261152    1200    6     TDP
144.0869006    42.17654768    20181221    290652    1200    2     TDP
334.1676887    17.33788877    20181222    173000    1200    6     TDP
25.61088153    -5.867817666    20181222    202500    1200    3     FDP
53.82544048    2.88680454    20181222    220500    1200    3     FDP
72.13779125    44.75002127    20181222    234500    1200    3     FDP
85.30374891    30.55918299    20181222    252500    1200    8     TDP
148.9244339    55.64455745    20181222    290247    1200    2     TDP
323.0106862    43.67896883    20181223    173100    1200    8     TDP
21.40898981    16.63957493    20181223    211600    1200    8     TDP
76.93692747    31.34916778    20181223    250100    1200    8     TDP
146.5817838    5.938464708    20181223    284600    1200    3     FDP
333.7723497    -6.96712915    20181224    173200    1200    7     TDP
27.29702928    13.41210398    20181224    205046    1200    6     TDP
76.8316216    59.34289218    20181224    234546    1200    3     FDP
86.91713581    20.96166231    20181224    252546    1200    8     TDP
150.8483747    51.91191048    20181224    290543    1200    2     TDP
342.4663524    23.6623615    20181225    173300    1200    3     FDP
2.048770378    13.89544813    20181225    191300    1200    7     TDP
45.75941277    54.173036    20181225    222336    1200    3     FDP
75.10116626    30.27803824    20181225    240336    1200    7     TDP
119.8154349    32.15541486    20181225    271235    1200    7     TDP
328.3868893    55.41214363    20181226    173400    1200    8     TDP
28.97977868    19.08061322    20181226    211900    1200    3     FDP
60.29396035    57.50690152    20181226    225900    1200    7     TDP
107.9123171    -2.422555864    20181226    260633    1200    6     TDP
148.8191123    31.77199209    20181226    290133    1200    2     TDP
330.6173502    -8.715105901    20181227    173500    1200    8     TDP
25.15007913    13.57541149    20181227    212000    1200    8     TDP
83.8187962    12.15720469    20181227    250500    1200    8     TDP
158.2628922    36.50362354    20181227    284823    1200    2     FDP
341.2168054    21.82858121    20181228    173600    1200    7     TDP
26.60337814    -5.770558458    20181228    204443    1200    7     TDP
89.25249499    6.133145475    20181228    240037    1200    3     FDP
95.86286677    45.38001138    20181228    254037    1200    8     TDP
157.5376622    -3.39890521    20181228    291522    1200    2     TDP
346.5192471    27.90011411    20181229    173700    1200    3     FDP
358.7250774    30.82888705    20181229    191700    1200    8     TDP
58.61884667    43.72732598    20181229    230037    1200    7     TDP
108.8864868    16.72569872    20181229    262037    1200    7     TDP
337.1370804    30.31905534    20181230    173800    1200    8     TDP
27.07854805    -5.034133577    20181230    211255    1200    8     TDP
88.20108942    42.87067794    20181230    245755    1200    7     TDP
135.6564958    -1.24264931    20181230    281755    1200    4     TDP
339.0103821    43.9060508    20181231    173900    1200    3     FDP
0.1239634269    45.76292928    20181231    191900    1200    8     TDP
62.68344183    53.38703713    20181231    230400    1200    7     TDP
114.7218234    41.83333885    20181231    262400    1200    7     TDP
357.7291022    15.65921301    20190101    174100    1200    3     FDP
4.725876699    53.99174717    20190101    192100    1200    8     TDP
58.4914837    14.69746213    20190101    230045    1200    8     TDP
131.0992054    29.29143992    20190101    264512    1200    3     FDP
160.8841835    53.66293653    20190101    282512    1200    3     FDP
351.5613892    30.41329004    20190102    174200    1200    3     FDP
14.34655793    16.07211652    20190102    192200    1200    6     TDP
45.53057726    50.48116847    20190102    221700    1200    8     TDP
114.7808413    41.10303557    20190102    260200    1200    6     TDP
155.7510838    30.66210825    20190102    285700    1200    2     TDP
337.951684    46.61203705    20190103    174300    1200    8     TDP
43.20211254    28.85921396    20190103    212800    1200    3     FDP
60.27221645    22.68921036    20190103    230800    1200    3     FDP
89.03950855    38.86096134    20190103    244800    1200    8     TDP
137.7299322    -0.2358071385    20190103    282522    1200    3     FDP
342.1199744    40.8591649    20190104    174400    1200    8     TDP
46.27862269    34.62850078    20190104    212859    1200    3     FDP
67.72226587    5.520957207    20190104    230859    1200    7     TDP
110.1589455    41.87250591    20190104    262859    1200    8     TDP
353.407692    46.18138071    20190105    174500    1200    3     FDP
18.19625008    7.096280165    20190105    192500    1200    6     TDP
54.53821234    -6.927847648    20190105    222000    1200    8     TDP
105.3475012    43.9894934    20190105    255514    1200    3     FDP
139.9986082    49.48010718    20190105    273514    1200    6     TDP
346.1098651    51.26569024    20190106    174600    1200    8     TDP
46.81323508    44.10701356    20190106    212453    1200    7     TDP
90.26621479    42.28619845    20190106    243950    1200    8     TDP
144.1305924    30.09226382    20190106    281556    1200    4     TDP
351.0429081    58.63148415    20190107    174700    1200    7     TDP
45.35043869    -4.7416064    20190107    210700    1200    6     TDP
85.13859826    46.75092084    20190107    240200    1200    7     TDP
135.9240006    12.29543325    20190107    272200    1200    6     TDP
343.8272616    9.874315227    20190108    174800    1200    3     FDP
13.74996325    11.92995692    20190108    192800    1200    8     TDP
70.2739239    24.02770359    20190108    230612    1200    3     FDP
99.98630825    59.76843316    20190108    244612    1200    7     TDP
144.7464779    28.33382369    20190108    275739    1200    5     TDP
345.0723958    42.90014021    20190109    174900    1200    3     FDP
17.95022095    45.61076273    20190109    192900    1200    3     FDP
36.87766554    52.15746269    20190109    210900    1200    8     TDP
98.58708764    56.53411298    20190109    245400    1200    7     TDP
141.5725709    43.45276702    20190109    281400    1200    4     TDP
353.4232251    1.019824249    20190110    175000    1200    3     FDP
17.45134265    23.95769873    20190110    193000    1200    8     TDP
78.06324731    58.80687877    20190110    230315    1200    6     TDP
120.3910712    35.12963625    20190110    255815    1200    7     TDP
158.2816592    13.99976638    20190110    290800    1200    2     TDP
352.363698    2.608445183    20190111    175100    1200    8     TDP
46.47799537    33.90934136    20190111    212932    1200    3     FDP
79.10346382    33.87586903    20190111    230932    1200    7     TDP
121.4026686    55.96478453    20190111    261939    1200    7     TDP
358.0593905    27.43009073    20190112    175200    1200    7     TDP
48.90595766    -3.728725195    20190112    211200    1200    7     TDP
101.9987437    -8.448979944    20190112    242918    1200    6     TDP
140.6265194    54.42044442    20190112    272418    1200    3     FDP
159.1483921    55.03375487    20190112    290418    1200    1     FDP
